-55699.29344319884	-68115.96497179173	91822.16143913302	-82333.3885514668	-78138.1374257391	14545.988087659862	-64855.853050300175	-41387.50345947604	-1723.3452884842409	-49119.180088912675	59600.9737831103	-19910.205134370626	952.9721545383509	-61356.49805509993	-45366.95476974211	16633.80531366024	-48793.88740638613	-49027.91582379837	-22914.796082850502	41482.33431651507	27802.006537835638	66532.903983719	-24340.30205976707	21199.55247779844	-73050.87965619152	-64528.51781370723	37565.505335940776	23674.452633970475	65791.08685843728	-25245.676746852056	61935.621168678335	62630.03736578699	-13196.403478470835	-26599.08635157431	90560.31802786453	-10681.84320603461	-87899.29337110576	6269.1925262992445	-66288.8815558325	864.1991594065476	69507.2180393273	-95528.05546481378	17306.643799232173	24764.76976065911	-33644.58399818615	11165.547899909128	-52601.867628785316	-39669.42698182054	22315.94119652534	-36633.4384906446	38929.02273267589	-89594.13972971788	89174.24489552918	-16384.20583250551	-12050.586114935548	-79515.26074257214	-16684.5540456203	39723.45156290947	-20057.01434235774	-42616.210726897276	35782.22200425266	36493.09526694639	21650.314177655353	-94080.47658966972	25121.723755209518	-59763.86060283316	-40250.759625391955	39578.13124075867	99839.13586188896	5052.782306555731	-93020.57239341695	-70045.76742412303	20127.110399270547	69269.17872527897	34774.82031737326	99774.2352517565	52641.82494465439	21084.90717785548	-88805.68535605284	95609.08604969492	-62552.07085247041	-5601.354912732146	-36082.54511483388	58920.158730444906	-87143.69161543314	
48944.24038195892	30298.58235073855	-92128.79240397173	31730.091757718736	13283.211295425805	-80050.5845391114	-92621.76273785143	-68064.10920300627	24863.982638810223	60046.564844696375	-98841.66115203826	33968.83603286982	88272.04564969946	19537.100817586266	7077.512928955839	30381.57216583079	90959.40396940775	15641.843994388866	-64113.431821517006	-95501.14628760722	-34844.25897481596	-5467.442185058186	83473.32482198215	-29998.983011094446	65327.65448844226	-52214.127821043425	-31951.695435071524	-41688.86519360573	-57533.3941315667	-22806.746758059744	36220.246921699436	-2677.7309140854777	-60349.93956480934	52732.9418166205	-54293.22858209986	22852.667464359038	7734.502852968726	21986.318039479724	-52535.33342865946	-56681.46369305491	45703.07070395301	24007.756050813026	-63686.76947431249	-61534.67605076171	-92895.5187059247	36633.503763152985	-83336.74420980559	14600.23601424032	-17815.822167313818	43441.84082668598	38753.24237772054	-38379.85815647389	-35277.48426686279	45053.10977287707	833.5466954144067	-38769.411677645934	43258.99808263153	59185.054236969736	84028.14470588235	81103.302746161	-81704.47026362458	-45144.85365842953	-10857.102448173813	-43679.005837045646	-59764.1818236873	48348.455721679435	-21521.93704221274	-92690.0405276948	87232.00986766012	52045.94895618697	-9257.89904850698	-27437.56699464128	57773.824619139516	11934.759708203841	-6547.346087636935	44802.28703052923	39769.40527153696	95598.55221667362	64749.84166637028	90849.17839381972	-63968.73792276712	99712.63180592452	-44664.1202394344	-91712.11396228829	-24505.362802350137	
-65455.00460720555	-28705.686209664185	26151.008018115957	-79840.18130690673	-87308.88080287384	-60168.99656924864	-7825.093604398295	89663.87963002862	20246.866554271197	-27481.80273665255	5790.234790673436	-31448.591184193923	80850.36455986885	-75587.89900857925	53860.01839923771	35727.93386230778	36500.3422708014	62453.2572004144	-14720.250942183106	61243.67337914766	63784.98904189924	-97151.65401414958	-79094.39940871368	52469.422257338185	-79868.10282292953	54670.857015217334	36878.36116547359	99890.41757811757	-28083.740651399887	15707.28553540504	82262.29090400439	-27841.97878575443	-5258.953802437041	6614.554883748089	-3980.3431413292274	40703.242002267536	55929.41105301009	-99256.66226592657	73693.23314998465	-23869.95648198387	-9753.737566149459	-90478.8822488285	-99229.3199328767	51770.600287397916	-37907.73743757665	-82922.14912957528	-82443.78542277918	14198.561782457575	-29109.600763508482	22836.135838325514	9476.60042195629	-63839.42628333716	-98888.52156144494	-52923.119016160206	-72900.02560441254	54300.35782964123	44361.8175787481	82030.54353885516	31747.702407600853	-87786.43247955172	-71817.36710293964	-70167.01790238642	35430.90432224522	-21214.046208332962	-25312.519800969298	58724.225193048886	57944.89670727562	92431.19099385865	-18109.584207884982	-69842.7702892229	59306.42850364704	-6241.075158762222	71554.30452635887	2023.0667636691505	-77679.99429052685	52367.61409802656	-20384.848716644803	-3012.1997965589107	-42088.70272729905	67870.81043164601	-21285.06994249644	-60024.435155380226	-15032.88834928535	-69070.4252527699	-82898.06576201852	
-84878.75819910938	-3226.9879366923997	-33022.17753745655	34134.265215790336	70055.3644585555	-32258.832792071596	-46508.63627929576	-30151.39924107578	4172.79700413649	-23027.31402371447	-98934.36404034244	-75467.02616942351	-82424.08991003389	-70699.8623557943	-80769.03412852224	43968.82150059845	-31328.047634712857	-60192.429270052104	49848.480056335306	6984.193251691599	-9056.53928956596	-85573.04074209195	44093.67414030986	74186.49393000925	53199.502499757684	7061.45763179526	83448.80741449751	-79780.27678599051	-87345.23797892446	62787.49234179675	789.3624976389838	16617.795210426717	6472.365308440378	67039.27420167183	44563.76434323267	-41698.0508457659	54945.580475264374	12280.79363529342	47229.75071289466	-66002.97730844087	8282.409969878994	66522.08259273361	8524.759124122938	-70682.29815783547	-41003.638985791156	82137.8998875877	-15188.205079979016	21002.58517355907	-36804.490656402166	-81201.27455534633	-12343.701352532837	71750.4049453731	66601.27715347541	-29074.59569866628	-62046.42586853448	67339.29726076586	14917.14838008491	87930.39237063826	-3659.5539972102124	51186.61851224559	-56793.09295917727	-45389.91248989173	-3711.159057847006	-93766.70026061649	-14769.272837109354	-40595.65175766895	43193.046776059055	-89986.62679431442	21226.78177169757	19840.790982057617	10926.515678614334	45995.813429293834	91414.91551031522	-42666.93779849209	66758.05732549354	92762.41668347677	-57461.92912480466	17603.867518595347	86181.39505280249	-67688.00270986004	-53953.770945415155	18355.00985507836	81126.14812035442	-80242.25241390461	29066.628905094534	
-27591.60176930591	-41817.75122247879	-61088.83855475262	93093.13455215792	82393.37417125114	47883.946707041556	-68277.45190284547	60366.70232143867	-67842.5593738234	-98236.31899875727	34274.55374945339	-15792.111384267831	-89571.09587766552	40799.99652934226	-21998.084130754083	-12898.507714931067	-6138.42681352979	57047.871904711996	-77962.98026175576	-50877.60473014835	-10556.794234139074	-80346.12783692664	-28942.495209755318	59330.838277910225	-9649.036186672165	-82877.46391602229	-97261.26180700691	-35945.70006826972	-65311.336285253674	-20385.43853536372	79890.4291892437	98512.31800919343	-26857.762045207623	-31778.681139507098	-45416.65442925622	72029.61266977128	49441.29600037873	92574.41959315832	-14951.389007360063	92121.92868263758	76616.36336009428	-76187.09991230059	-19141.41850212423	-40971.93804987873	-47607.24034914301	-93155.02919136999	67874.8901568691	-60199.317662323316	-1336.162296427472	44004.99828253302	21675.87437433898	39857.467253390816	32837.74591328102	-78379.27259485601	56652.049576104444	29933.32057289066	-17046.59652211085	81669.61468672141	77684.94713373063	57663.348163157236	-56186.89983851268	-97382.64020382584	-97698.87305451966	-24434.603571893516	37980.53318326009	46695.675813640206	43419.82495299977	50980.05979849733	-6655.242103363809	-44709.56967563116	-93710.85757358531	88565.00472925039	-21948.005850408474	29775.409615251687	97932.39797274052	-7770.326317717816	-56041.065299944545	22040.924975015136	-26597.401796686376	20935.377379979618	-78637.36978000044	-22869.37574429599	-49630.13133220329	51574.85666457872	-19386.348885064494	
19813.87156157162	-87957.10483049056	52184.59957219969	-69679.23947031391	-42414.80070585859	-11847.722837726484	90031.99232486429	57206.966241286515	84496.26813161344	-45299.95779677483	-48341.26060458153	-70721.72252564784	-86609.98362216812	25406.361112988685	35750.843665998254	81818.10085853306	38520.55800752231	-78739.23398148624	-5255.426198647314	84821.85453293443	-63793.42184659802	-687.9418055989518	47366.93744866419	50837.72998284121	48079.966107349115	97807.39854208092	-38151.81000730672	83781.39521267827	-40344.43217074073	12017.802010803629	18332.961528645916	92143.66590668864	86361.85696425961	-46436.28910429884	-944.2519895424193	-5887.9749971441925	9836.599587108212	-34219.04327827794	26135.419620643937	27478.2250388181	69205.42461964246	68643.96215665879	69382.60163244783	43805.88128478086	5225.4286669172	88989.56653828034	-19697.220283300703	-85816.50189803162	-20410.037274859234	95261.45565556185	-26482.967935194174	-97010.07589172499	-52645.19871221489	-99278.25697526796	-26888.60812463019	76450.78273385248	-52640.07182886057	25052.777106644397	-31035.09968234024	-95633.960826487	-6314.680972690694	11498.86189257112	86895.40713937752	-13759.609401803566	-99406.91020966388	85174.0445828092	66501.39377069884	87149.67529991225	-45927.557312392644	7888.869869678558	61866.93008450445	4028.193849553354	55017.985884741385	35825.32525901598	-67163.83165067682	-336.7316505150811	2235.940235136557	-81384.04471169472	78352.69189175253	39534.996398835385	-42113.05810839938	91859.6010903313	-21601.883048498756	45740.69239620093	43638.0603046561	
9832.795057497206	-42646.50716317837	42595.10823432382	52710.9121697183	-58867.60188488942	59146.0074314535	10099.006500057832	31176.59727367689	-92788.34300426397	-66667.38682792963	84320.34086543409	-18737.598307974185	-17751.60550559727	71311.26995412636	47833.73638728974	-29900.791626101724	92510.59850160842	3139.508350239703	38715.62780041047	89252.6615904154	-45638.71857952735	-32020.8572460952	73193.92214250838	3545.1026523768232	72271.01520630324	-95025.01690524493	-75097.41501722524	52089.499275300856	-18316.91975317731	-23585.542398356643	-67206.77067126287	20120.487580900663	-33697.197062508916	31304.149835074175	20107.204666890626	-12878.119315350428	-94640.84131982924	45038.29934543822	-1586.664730378543	74913.91249782371	-86386.68935753652	29623.35558108377	-96431.99787218313	68777.60727041835	25365.270086171062	-1038.2074829863996	64555.82681501558	-34642.18727555288	-56563.51083888247	94987.39020559294	41520.76249221104	-86999.71448972721	25082.761891787683	-67016.71039771939	85898.93606317008	-46657.47979992776	9018.268955400228	8203.1944815967	-26583.740760478977	47391.905825192836	-98791.70349238353	20955.14393248412	-60184.764378220425	74988.92377840672	-68185.3612589771	23596.30484743575	9527.078249181068	33467.193556548795	-28345.720073102566	-29573.597110743503	49106.70779796541	-70513.89089555855	53758.51922282102	-39743.679698248416	99.89659130797372	57426.06825475936	84096.25350766219	1467.6148108069028	-49886.73987437915	88400.16568482755	45251.72953598443	-99332.38202945064	-13790.60685001858	55850.387344160874	-2176.4709686229035	
78584.00035594593	-58648.8939094576	-83139.564063424	-33461.667180488104	-49368.43748486686	-7529.908897227928	92731.25528190372	-38450.72662930489	-25376.718449045613	-2162.8763050903362	48029.4877044234	-69884.43833343219	-35613.505962245465	71762.31977641446	-45766.822906483554	-40163.654788581436	-4415.629897835795	-13744.471234849232	2262.973272977979	-38161.41545387928	-11168.309520093171	-37871.34896341535	-22398.735612735996	-49204.93517068831	45233.18286728603	66123.0546209102	92365.72937967954	-91624.61602400112	30761.599600919086	-34003.069323545715	-19382.26154272964	67709.25065930418	-41568.143896190966	12108.96755857543	6350.2946657318535	88667.97922953684	1016.5857056142268	-88113.72662697396	8014.035435078986	7246.693226911069	82087.55635205022	42666.066553711804	-90895.87394464819	37056.22710304463	-60543.60170816619	-91247.82703163935	61244.69402462864	76910.3629265078	-67372.7882747573	-9871.016775182987	-45628.2603256744	-64279.487497571645	74662.67484181977	53127.04747086874	28029.329290201742	24386.613113368672	8904.321231104943	97436.0452016854	-51541.91985004162	-15900.507659264098	-77723.31060139602	99212.46143086051	78068.93114685177	21446.554294701986	89444.20016995142	-23369.128580701596	-42940.711230889516	2939.208975304864	75878.59209616989	-47920.79647550429	41342.691185086325	25056.960724370423	-7066.1882167940785	-85699.94364215394	96627.18774745235	20629.800751279865	-5685.581660236698	94131.58567996434	-64608.30070267489	-11643.14908614161	30862.47912238477	-40896.89570078421	1673.7062209278374	39486.06478541519	-60622.90060592887	
-95007.89567286226	57995.65264314847	44156.07207173729	31219.765893210453	76550.91250602473	-90578.51376359689	29628.092106349417	67747.7217832065	84962.81073301134	-88351.07412856424	33612.09703941527	62156.68762458832	-93810.96557101088	-46793.05945390937	48118.294360260916	-68896.71634850331	42219.52355359719	76242.17940908091	2741.2847592682083	34516.57618977735	-93658.0154041957	-93958.0099480869	31010.97812309819	88297.23274191516	-46104.72324181172	-3644.197419680422	-60579.12904253273	12141.826084713262	-78425.18222255514	65740.76015497712	55970.80241957071	-16481.044835000546	61209.11668514265	99571.40263902597	73537.94454794779	-91137.24540626846	58028.26047633577	23017.447465043748	-76883.68129653783	94338.60541334149	8796.607112438462	-87792.37991326296	-87058.37571422884	-98925.14359828716	1783.613921259137	-96038.35046378839	-48255.129215077155	3543.3350357822783	88398.20229574814	88886.53649305785	37854.71650829812	-65189.32862814646	-34586.318718526796	-71702.63538664937	-59404.92070872299	98671.3506595332	97061.80364391502	-77663.15954773512	-73598.89127443952	-43787.44054087147	97876.02322152682	-25168.047434613603	89303.17473595732	53149.96755283262	-29984.264019497117	-50159.885249690815	-66094.89609767256	-55687.43875448603	42904.6827505377	95501.26846032144	-71290.56492545987	92943.86142859363	-1631.6497171752853	-77273.57919315154	-1380.9767910561786	75025.67233970811	-18943.23455619617	-30582.738551790637	-42329.03052924759	-97380.09329104662	91790.58272443703	55325.434688033274	96535.23290960392	-4737.261560376239	-59429.98847983223	
-61675.76896454108	-65962.9032991567	74734.70411339978	-3662.381202022734	-80220.58046684621	-82061.0664040488	36069.217344004195	12187.646015223669	-85129.93529087794	17443.573330236075	56451.1395967869	27566.01767630462	3124.2544182009005	88357.88680617762	43696.08772712582	-46893.197023788714	-94901.37335719817	11581.918600737336	-2709.8047809127456	-70897.53205943639	-6955.211891829109	-93434.5902130685	-42490.87138880221	-84793.28991909308	-63430.36812635368	3600.0926523357775	-48075.74586458692	-83179.54020232693	-91289.24588755469	22292.785126001923	-86357.18790248141	82712.89235345248	33512.16227101986	-51709.247333874984	-58081.82755778104	18781.132832711126	43099.4931433326	-73692.54673400857	-96694.88475261362	54453.7080393027	-69581.83088286944	-5276.616214481794	30324.352617636905	71094.4994820797	-66788.24335499316	-24486.86984340349	64639.4057569727	55865.36951398727	65482.129051017866	2976.515991244305	13038.062979650073	-20142.638612552008	24586.81216095586	-74271.84303905298	-62950.2345683159	-84098.21834062223	45293.190745599015	-51373.719426074626	-19180.745708666087	-90675.87075282837	-53476.85344108417	-5201.637345577066	56895.892693176516	-5994.60024401221	22185.938836042667	-37352.43046621033	55887.1671107024	-93533.22161143272	-35589.064272659576	-71299.40407032843	-76536.08614812333	92295.38717093164	75656.18250462611	4384.059001900547	56993.89011730507	-77919.7435240155	25582.61401528468	-6706.76146131783	14119.323354329128	38129.2883011158	-60752.12711139726	15243.295937462055	96883.22410787357	38589.51150306166	65087.773124512605	
