-74828.55053844824	24129.42501411565	34720.48616862195	33227.09748570496	25552.36501047724	-22028.934062690445	-12371.81205105214	-82188.08181205977	-24496.25535441906	24864.613615208204	-94280.8612357573	44104.18982636725	41970.17916897056	-39345.55681594054	-98116.18111669105	-89406.09631344426	-43834.764061826914	-68957.37896385754	-70302.70071236716	-18011.830902893023	-93388.4706879748	-79069.09747097857	17296.522834333693	9671.295644175014	-97227.22574668554	71247.01288347843	-53025.37855741103	-11900.44840762236	-95501.36243852274	87079.74481075254	72685.92658966876	43083.86026440715	33011.30033773184	-45732.40012204174	-33712.00683940391	-95640.75365699123	-94079.8414809313	-8843.913220560979	88229.97382157043	-72465.05527905769	71759.16304594275	-71940.92949188603	89529.28964220031	99464.48069514552	58798.91523165649	29029.849202954356	69261.50859497013	86270.39713525909	98393.59382222901	48868.08111912303	-64578.91135283491	-35296.50725766001	-65119.54863638902	52858.765224920266	-53106.5504472457	15211.862883500187	92057.6285190664	17560.041760454376	-49588.343514456516	49040.27456914401	-69476.38193722347	78026.73558769512	-31246.137887195364	-8124.248005791567	669.7058417250519	90176.86070276471	45070.37383594256	
53000.555642178806	-27125.528624162907	36578.79251316024	3112.108606416572	-28390.934144688785	9457.163513115825	-80243.10362159944	44264.956036712916	-49109.676281923596	32204.73297212989	-40816.12780564106	69677.40306415144	-34326.58177481982	-65205.04765431938	-63551.627794614804	89401.62058506155	-39121.899083525524	-8803.977023475221	17656.65620074302	60350.9252467661	45708.3895923229	-80869.2658198946	-77052.50142110251	-18990.504604939502	-67527.76492544373	71951.16684424452	-89930.22437260408	63212.84893948183	-30894.41882902864	52777.68834800206	92292.53513838028	99950.55913034838	-29075.488051831227	71513.79848928837	-79512.41088284334	-46974.54450148621	69824.53290909805	-1643.7731089911977	25045.092728581774	-4463.74333923099	-31908.802125717688	-93322.5084361232	35352.770471484255	-38466.38236733513	-90818.21016026167	-56334.11492107328	72889.84706790597	-21167.86390695862	-40717.06978146614	18865.740938359682	-51442.995104162124	-9156.1055556371	31144.375029465096	58768.64557387054	85684.01271620858	-90568.25867821237	75634.59055459156	39863.944322618976	37227.01022390323	83163.50036120354	16658.898320597902	83064.94043130951	-31012.281937024876	13980.9530690533	-88473.53982009128	-30815.286471010753	40257.13001237609	
-89819.63038913197	81547.54272971535	-81856.43604699726	29106.640358830948	24734.097295265543	-23412.122148776165	-36152.28550844121	21619.76402446517	-4634.410698708962	-87497.76034456036	-47813.225144624936	-87321.95103809965	-23576.97859965604	-48185.31108643762	91355.3402099006	50484.90236533515	32479.465972315083	85708.18982144314	91711.8133177576	-2168.388648384018	49720.44070663222	-80668.2987642517	46645.41424197989	80179.94087080067	-86437.57731521508	62628.06643961978	-73569.87521491581	-56043.909290013464	99578.73031039149	-14668.585225560979	83802.18272068756	-41978.865090424166	-70307.96825354644	7478.07689088078	-96994.55394598989	-42896.693985799204	-43274.51285473454	-34279.731508101846	63306.88043559794	-51952.15017111987	57787.41143309162	-79072.7850618306	33492.13939435955	-21939.488247217247	40597.08055782548	54003.65505824302	-34390.90531827122	-1309.0958910556365	96742.21282801757	34550.86933834103	-85765.08913664107	50122.51903534352	71991.39851943203	40940.96047442543	71800.1602628376	37406.24541260442	66167.51007505908	60570.07467390361	81011.19574655092	-26405.25945988088	-76278.84470398321	-94498.12542366507	62169.87640625858	24305.20642169421	-68974.2498672941	-58592.306049096995	-23802.48731426589	
4058.464678062257	97548.86786224227	46655.20720454116	-66572.23145399962	-53187.41190299359	-34562.875501704	-6407.287014296628	53740.954688883096	1429.5667496513342	-34315.140568938456	75521.49027273501	85370.14251774203	-12616.151454029372	-81060.4914408173	-9456.053442239674	-2282.882907722422	86841.960983069	-34870.5027770843	-62579.39799049819	-22225.79372348859	-53687.415959943064	-1516.7181341073592	-21235.63831688919	80255.70964594925	-85613.0390032225	-16859.106794510677	-16654.373448739774	8300.475388244828	51659.62357942181	-70557.72815823018	71977.3462978836	-65384.92022301417	-85260.09527079196	22109.38668697013	60394.27903831628	-87815.27004456817	-61665.05708168612	8922.04332703288	-82263.93536843832	69186.93741516751	-82294.82289407955	82119.97639897239	-59310.92786103731	34500.79436233995	28363.6732551569	-85353.20117651805	-18962.747108725962	98212.46224187655	10710.984996834071	49484.004560792906	58317.51690067028	75775.33448433381	-5632.582048592056	82706.17293254327	39470.62186882214	-85008.8670794134	-59714.92713181736	29521.33059661681	-26176.428893795586	-38264.00707938467	38292.17781508222	-82556.90206396247	-65564.80226002299	83363.45767975636	13542.64278471106	11874.256764206875	35781.629523829324	
-62025.9624766105	-32585.92403869926	-53235.94171497004	72953.76915786852	-26751.12422902306	-93282.27471870476	6634.409094022514	-41015.723319985664	40302.836332202336	99654.21705842298	86152.96310021277	24616.731676867	16020.109010976943	37769.281150780036	39563.885071134195	88775.06227113327	-58406.62558040956	80233.81981805674	24669.863552094772	8186.60936748801	-94504.84008535462	10093.234473617384	44691.8699687639	-28942.47270684746	25868.076582956885	-58299.03501191247	-3784.2095819518436	-87605.56113952362	20328.252018953455	84371.73332737637	-57431.97120453198	97511.77527846934	-9565.832219909571	-10639.83225752214	49344.95805599718	-54540.69984905221	-6419.047881697246	85590.83999182342	42453.817650265264	-54450.1877514528	-73162.14240501617	-55863.95330847933	-21094.41225994342	57862.26433736365	5254.69699549106	2257.9753998514934	-43266.88765519049	82540.86483489175	81420.53741800165	24902.279034787833	-67209.4227736048	-67094.03336970505	23566.02248335209	-15149.75038550228	65823.26381423863	-46161.96422241938	-53741.67121888274	-97692.78608176173	-42920.708153625674	-10408.920723900737	70745.69210928635	-99474.91496128455	21867.92602173568	24137.42131727148	-18733.853799705073	-93872.76930028592	-7148.261732093175	
92340.91508220875	39143.02464785523	51124.21794454081	29492.865716213273	-8298.984582768477	-81752.44514879139	-81820.75154304005	87956.29936453918	-87894.53549864097	33416.62230400441	-88497.54328388741	91905.99096968083	44974.65199118265	47671.72203093997	32823.531556923	37012.40309191123	-66623.97307400034	64592.80332243649	-4787.6088283367135	60622.90471125336	-18867.801685203813	-61041.37796755833	-82911.90817777607	-87070.75132320101	-48358.21465618455	-28227.0607444169	4576.271916514597	-22900.840910399827	56077.26122744498	95053.82169661453	52445.91406994304	3221.9078840996663	-44180.525425213316	97270.97535372258	72176.4045939233	44550.515390676796	85433.6863572716	92074.04352168762	90276.26532547682	-85593.93079177267	-59812.50924939862	90962.37752306057	-49204.80397057519	18242.458358227916	-33943.946138348416	4804.8201837052475	3041.3487592796155	57752.60715371149	40355.6235492859	69625.75302288096	58836.19862563597	52530.15788519505	37591.45836669192	-31168.605865558246	-36790.48652458649	-20316.715315397712	37801.67688948105	7058.389837701368	-61742.64890207479	92930.21782060136	-46376.19210971859	-19915.792577013097	-68043.67558691076	50088.811240610026	-72493.75844638408	80747.00212867523	-67952.36177172574	
-48494.64431378532	-18068.119741498696	82580.18160092286	-10325.300980227432	71850.53012691185	93216.88097405835	-49125.15227597978	-61721.4728298364	53843.39626092807	-96607.59094718363	-54858.95207928393	90325.3717436709	24846.938304043535	84872.91169510825	-2553.4129908975738	-52238.68791527688	95911.66471263132	-70940.56091202993	77869.9858017739	-28341.042920831198	7726.361558641394	42722.1455431566	-8688.002978109173	-77658.34539447755	99068.20246864759	-95048.80485420153	-10832.213439577608	3340.8349601232767	90726.9389076203	62660.71690334761	-75130.07647454257	20862.64711745367	1510.90789578548	-75924.26474267518	34069.855512550595	5010.109863078353	42825.28541015246	47327.3338228612	-21766.368943163223	29827.50008256665	-25554.05399507309	-84773.40499455397	-45314.76780772448	-83696.08937132276	-53505.047032637696	37483.176176932786	46638.818984979094	-94206.75254646565	-98743.34706916093	28079.73437370897	-36481.06863543998	50878.28385344776	-36643.9402257821	68208.66785901852	-95124.42466417991	-13473.364517398019	-92045.86215890112	84122.98616290666	70458.82480827268	-83543.09833336055	-36002.76666449131	44448.42520737767	-65474.47997407634	77953.46826729158	83190.93468468895	12949.26534692815	4208.332274951856	
32938.84717510088	-14748.778680887292	-19564.446504816195	-10214.651832039599	73932.66325756686	-23881.1665815366	43444.82332621139	-71053.8539298891	30596.76544610133	-71794.68633167353	-2473.3571297319577	27658.06234238077	15886.261753523417	-89627.75240760914	69403.74535547127	6994.285974552826	-39603.462487159515	-39772.101045977506	-75021.38081967103	-21706.87314971263	-50683.34493110973	2458.2673032828025	59099.994475562475	-91724.32830037115	-1530.1319094374194	-65707.58985288342	-1801.2540645835834	-18743.18354941174	-15757.745001869756	22834.75886826239	28348.19277556811	17342.525985186134	-23229.13746836783	-11120.170689850274	-1000.9643384649098	-36486.05061693162	16582.88565370209	87957.6646980308	-53415.540293748774	-61243.19999551222	21948.0239406233	-58258.89675398592	32386.299841950648	-15097.664705010771	17526.11190022755	21578.797665961	-4501.533021477822	-48396.07624596276	34462.762369056465	-59199.34102586244	-15580.926651697766	26881.141283899153	47905.794863170624	73575.38329085501	49748.09384305129	-86078.91051613253	-10014.226004854849	85482.25633321574	-44337.28442620642	-49665.59018328318	4624.094209121104	-65407.423025829805	99287.7543678291	-32178.64256481752	95102.50290759202	-18261.506759324853	14773.895858360847	
-1788.9624639855465	-43851.81765668449	34780.23494152466	-17158.16435589976	46094.78151009811	79358.89885753323	44065.15769458955	66745.69240239906	68782.39655949923	-25887.087426771308	-35094.8294003653	52054.32598805369	31067.866492111934	-44321.18080176211	7781.680953472271	80344.62997811937	35298.911753968045	18060.689992592917	-91879.87421533655	35846.02885532769	66502.55891239704	31184.197479577095	-35141.03504417942	-30729.142677088108	37826.7860205466	80349.80948641885	20670.75864859081	24510.514551402433	-26683.968973513925	449.33734768295835	86575.83990495122	71572.67180461343	-76953.82037809261	48262.502160794655	-50178.132771229066	-56919.933125860785	-30097.455066941722	3220.518291805769	46285.35206531317	21846.745725015484	57792.031117929524	-9656.09159556187	-72715.9195881699	-66507.03100348092	-52161.407775596635	-21367.804107133707	5572.180909184681	60755.227578839986	-7881.15468799579	24003.315743325933	-73577.68866700707	-84906.76477588879	3752.582789230015	97951.02632907979	77082.42887330722	76390.95789557818	97670.61640293931	-28591.211201708793	21527.182570248144	42994.158267298044	-21859.642866453738	-92121.02753882547	27307.012828906532	-77977.85863545912	-42862.7957059136	60706.554838887794	-62569.30715753211	
33836.85465870984	1907.7258048229414	66446.74062409063	32599.919896163075	4747.591190877778	-69421.62155175686	-20403.675602523057	27747.386724955868	-21524.90698072355	-98578.67332355546	3528.8158784952248	-48287.43286260597	-10406.060463021699	-25603.219815270713	38293.82251998305	-29977.7669834548	-88882.36302281842	-37150.9829112969	88011.2986554	28125.56203268055	-86414.07447333695	38741.08486241446	48911.77717249998	-83933.47457421452	54459.341249526886	6571.0781922950555	-66356.14325918353	-14540.984644648328	54321.13827530146	19120.535868941428	-21709.3760110828	85762.99183883046	-89667.69727355106	-27556.529157681434	-74393.01489707742	-70757.22065302024	-52419.64228429692	88012.2406384002	81310.14556654124	42621.41540575266	15408.252913432749	66694.39207652418	99825.85621623756	-81672.23868081659	-1495.1933920756273	82242.30376014858	71713.33280708737	-60634.02692059366	31483.46823959044	-28764.63294453104	-42937.99148042563	-80780.3933942616	-19128.431738451778	71922.18889115044	-62526.28219754388	71835.58441275204	89877.47250449963	66168.1567907646	43814.10052797117	-93384.0021501601	-31001.637340827685	86721.49331300464	57737.383806282596	-70521.51630065529	-40523.262064087074	66268.72995011529	-17940.978551261927	
